日期,期貨收盤價,外資大小台,外資 op約當大台,外資 月支撐,外資 月壓力,外資 周支撐,外資 周壓力,外資 buy call num,外資 buy call cash,外資 buy put num,外資 buy put cash,外資 sell call num,外資 sell call cash,外資 sell put num,外資 sell put cash,自營商大小台,自營商 op約當大台,自營商 月支撐,自營商 月壓力,自營商 周支撐,自營商 周壓力,自營商 buy call num,自營商 buy call cash,自營商 buy put num,自營商 buy put cash,自營商 sell call num,自營商 sell call cash,自營商 sell put num,自營商 sell put cash,投信大小台,投信 op約當大台,投信 月支撐,投信 月壓力,投信 周支撐,投信 周壓力,投信 buy call num,投信 buy call cash,投信 buy put num,投信 buy put cash,投信 sell call num,投信 sell call cash,投信 sell put num,投信 sell put cash,十大 月淨多單,十大 所有淨多單,十大 周buy call 口數,十大 周buy put 口數,十大 月buy call 口數,十大 月buy put 口數,十大 周sell call 口數,十大 周sell put 口數,十大 月sell call 口數,十大 月sell put 口數,十大 所有buy call 口數,十大 所有buy put 口數,十大 所有sell call 口數,十大 所有sell put 口數,自營商(自行買賣)買賣差額,自營商(避險)買賣差額,投信買賣差額,外資及陸資買賣差額,外資自營商買賣差額,w call delta,w put delta,m call delta,m put delta,十大 周op約當大台,十大 月op約當大台,指數,量,5ma趨勢,20ma趨勢,均差,上市多頭家數,上市空頭家數,上櫃多頭家數,上櫃空頭家數,外資買超,op OI,匯率,特殊信號,上市強勢主流,上櫃強勢主流,上市弱勢主流,上櫃弱勢主流,買權留倉最大量,買權留倉次量,賣權留倉最大量,賣權留倉次量,買權留倉增加最多,賣權留倉增加最多,多頭家數,空頭家數,tse_buy,tse_sell,otc_buy,otc_sell,八大行庫,台指期
2020-04-07,9997.0,47034.5,-14645.942028223559,10282.137409465113,9767.72471216621,10351.674812530928,9690.116287002995,85002.0,952006.0,127292.0,3599390.0,52766.0,859779.0,105084.0,1774211.0,2985.75,-25047.89438809391,10436.871153932534,10035.221190081851,10477.18403853928,9873.8857302775,76912.0,852806.0,182808.0,3544361.0,104924.0,813059.0,237472.0,5499662.0,-30458.5,0.0,8546.703296703297,0.0,9849.6336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,59.0,3234.0,5754.0,39955.0,44090.0,50276.0,92607.0,36557.0,31868.0,62749.0,81991.0,122069.0,269085.0,119819.0,272493.0,159545740.0,822299824.0,1983114900.0,3386987052.0,-584370.0,0.852,-0.9927243763404716,0.5730669982612986,-0.8933296920117176,-2431.889438212849,-13479.266595886023,9996.39,1741,多 :0.61,空:-0.67,-26,267.0,49.5,185.5,84.5,34,173.2,30.151999999999997,多頭k,"['玻璃陶瓷(3.14)', '半導體業(2.86)', '電子零組件業(2.71)', '紡織纖維(2.57)', '橡膠工業(2.48)', '塑膠工業(2.47)', '其他(2.21)', '水泥工業(2.12)', '光電業(1.92)', '觀光事業(1.72)', '資訊服務業(1.7)', '化學工業(1.58)', '電器電纜(1.57)', '其他電子業(1.57)', '航運業(1.39)', '油電燃氣業(1.31)', '電機機械(1.3)', '貿易百貨(1.17)', '建材營造(1.0)']","['電子通路類(3.21)', '其他電子類(2.67)', '光電業類(2.63)', '電子零組件類(2.62)', '半導體類(2.58)', '航運業(2.57)', '電子工業(2.50)', '資訊服務類(2.31)', '電腦及週邊類(2.20)', '通信網路業(1.86)', '電機機械(1.76)', '觀光事業(1.36)', '紡織纖維(1.32)', '文化創意業(1.32)', '生技醫療類(1.21)', '化學工業(1.21)', '其他(1.14)']",[],[],10000.0, 10500   8015(   145),9000.0,  7300  11093(   379),10100.0,9800.0,48,43,1026.6245966471242,578.9805054128756,240.9054486138289,158.15570190617106,8.7,9997
2020-04-06,9826.0,46561.0,-16980.62062557671,10161.388174149815,9732.653348306914,10255.58560364637,9628.347653597913,81616.0,758806.0,121476.0,4137725.0,55036.0,709290.0,105749.0,2102214.0,3842.25,-28201.159503784365,10387.06645442572,9955.508052942254,10444.006486261862,9790.175926780836,67677.0,646018.0,179443.0,4276088.0,99186.0,671818.0,221391.0,6464689.0,-32472.5,0.0,8876.593406593407,0.0,9665.720390720391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,138.0,973.0,3624.0,27001.0,26944.0,49313.0,94320.0,21987.0,23198.0,67725.0,78187.0,109683.0,266097.0,117994.0,266256.0,596257020.0,398295308.0,595395460.0,2142308319.0,-765520.0,0.6733407606964321,-0.9881931171589448,0.48208859011602,-0.911457595262482,-2111.2503672915627,-15548.861435191502,9818.74,1531,多 :0.17,空:-0.85,-151,159.5,51.5,103.5,86.5,21,171.57,30.231,,"['食品工業(3.85)', '電機機械(3.5)', '塑膠工業(3.2)', '汽車工業(3.01)', '油電燃氣業(2.84)', '電腦及週邊設備業(2.83)', '光電業(2.55)', '生技醫療業(2.27)', '半導體業(1.78)', '通信網路業(1.77)', '資訊服務業(1.74)', '化學生技醫療(1.71)', '電子零組件業(1.69)', '鋼鐵工業(1.28)', '電子通路業(1.2)', '化學工業(1.16)', '紡織纖維(1.11)']","['線上遊戲業(6.26)', '文化創意業(4.53)', '電腦及週邊類(3.14)', '半導體類(3.05)', '生技醫療類(2.42)', '電子工業(2.24)', '其他電子類(1.95)', '電子通路類(1.34)', '資訊服務類(1.17)']",[],['觀光事業(-1.16)'],10000.0, 10500   7870(  1185),9000.0,  7300  10714(   674),10500.0,8900.0,27,59,902.5509359612782,484.07741348872185,223.42233767737147,88.58787996262853,-16.9,9826
2020-04-01,9552.0,51433.25,-19511.946813226783,9986.167711830783,9705.998534666878,10128.06889443008,9635.405996345884,75953.0,630438.0,114907.0,5216320.0,55645.0,586723.0,112582.0,2936705.0,3074.75,-30282.89213744366,10380.258745495505,9895.357513516165,10469.147634384391,9790.56456000196,58152.0,504601.0,164849.0,5993347.0,81614.0,517097.0,204302.0,8603493.0,-33554.5,-62.527034045376645,9177.06641184902,0.0,9517.891483516485,0.0,0.0,0.0,600.0,7200.0,0.0,0.0,91.0,795.0,2865.0,5535.0,12496.0,6841.0,50835.0,99976.0,6117.0,4605.0,65737.0,75803.0,100845.0,265631.0,107386.0,250993.0,-122826660.0,-1858059115.0,2185973400.0,-4707482746.0,-143070.0,0.4401917763287823,-0.9843993784538799,0.3731086941924611,-0.9311902577965796,-308.4099277496325,-18532.424186049284,9663.63,1205,多 :0.04,空:-0.86,-253,90.5,37.0,62.0,67.5,-47,180.53,30.308000000000003,,"['資訊服務業(1.06)', '光電業(1.04)']","['電子通路類(1.99)', '其他電子類(1.85)', '生技醫療類(1.45)', '通信網路業(1.29)', '線上遊戲業(1.27)', '文化創意業(1.13)']","['油電燃氣業(-3.83)', '汽車工業(-1.98)', '水泥工業(-1.43)', '塑膠工業(-1.17)']",[],10000.0, 10200   6923(   509),9000.0,  8400  11254(    20),9800.0,9300.0,26,50,496.5964024566441,584.3598682333559,133.63203483028914,108.19782922971085,5.9,9552
2020-03-31,9596.0,48425.0,-19864.842318536383,9979.674299202476,9774.194625059676,10203.007836529461,9459.115417186551,74690.0,724783.0,125855.0,5209053.0,55692.0,652044.0,112167.0,2933211.0,3056.5,-31610.34798251036,10285.871345521402,10022.776676069114,10423.697076417122,9598.302797112836,78623.0,616199.0,192841.0,6063286.0,101684.0,631742.0,231702.0,8615805.0,-32271.5,-81.95072479222851,8512.650602409638,0.0,9702.4328081557,0.0,0.0,0.0,600.0,7890.0,0.0,0.0,83.0,358.0,1341.0,3692.0,36615.0,47814.0,51062.0,97538.0,42097.0,42870.0,63568.0,78161.0,119259.0,276194.0,127484.0,280129.0,-893564165.0,-1587018180.0,1661556282.0,-5812101391.0,30210.0,0.635,-1.0,0.37773076925365584,-0.8797186347880498,-6140.86875,-16629.576915081656,9708.06,1471,多 :0.88,空:-0.80,-343,65.0,34.5,43.0,69.5,-58,165.01,30.254,,"['食品工業(3.32)', '貿易百貨(2.62)', '建材營造(1.78)', '電腦及週邊設備業(1.76)', '半導體業(1.72)', '電子通路業(1.15)']","['資訊服務類(1.45)', '電機機械(1.16)', '生技醫療類(1.07)', '通信網路業(1.05)']",[],[],10000.0, 11000   6915(   -31),9000.0,  8400  11234(   409),9600.0,9600.0,24,51,665.0954262750607,684.0091407549393,113.71371697846598,173.56844606153405,16.5,9596
2020-03-30,9576.0,47197.75,-19527.005667784724,9950.606269766868,9777.286790875507,10195.331009017149,9504.027105577516,70294.0,708089.0,123150.0,5347257.0,54134.0,624121.0,110936.0,3025360.0,3398.25,-31307.457239556803,10342.36691759798,10028.220095959035,10483.893534078385,9668.574871679428,74387.0,619438.0,185158.0,6537839.0,99209.0,649668.0,219582.0,9100505.0,-32253.5,-76.9442616210221,8761.445783132529,0.0,9629.21686746988,0.0,0.0,0.0,600.0,8250.0,0.0,0.0,83.0,496.0,-1471.0,867.0,30430.0,39977.0,48325.0,95077.0,35560.0,37061.0,63228.0,77574.0,110820.0,270641.0,119904.0,274117.0,-131654361.0,-2502759093.0,-227122005.0,-4850837442.0,495490.0,0.6148472152198861,-0.9934024092570036,0.3781579878794776,-0.8640020024360536,-5250.861838931524,-15968.058405334228,9629.43,1266,多 :1.56,空:-0.76,-508,37.0,65.5,22.5,97.0,-48,165.9,30.233,,"['生技醫療業(1.53)', '資訊服務業(1.31)']","['線上遊戲業(2.16)', '資訊服務類(1.42)', '文化創意業(1.32)']","['半導體業(-1.62)', '光電業(-1.61)', '其他(-1.36)', '鋼鐵工業(-1.34)', '電器電纜(-1.26)', '航運業(-1.03)', '通信網路業(-1.0)']",['其他(-1.31)'],10000.0, 11000   6946(   -32),9000.0,  8400  10825(  1034),10200.0,9400.0,19,56,624.1718922616699,455.39060833833014,174.8332096892196,79.28521736078038,9.7,9576
2020-03-27,9583.0,47127.0,-18858.866878549652,9974.904546565358,9804.920036756685,10226.298738422838,9542.22358046842,63794.0,717636.0,115443.0,5320488.0,50719.0,654272.0,104948.0,3062744.0,2337.5,-28925.121756584456,10370.537471802025,10058.114212323404,10502.90310385152,9759.113178585972,73578.0,665754.0,175303.0,6468630.0,88675.0,652111.0,212929.0,9027158.0,-31348.5,-71.16186734795448,8841.179001721172,0.0,9598.763474952442,0.0,0.0,0.0,600.0,9480.0,0.0,0.0,83.0,716.0,343.0,2812.0,25829.0,28164.0,49185.0,92392.0,20335.0,21205.0,63763.0,73096.0,105786.0,265878.0,109109.0,260327.0,-1530472120.0,-2518150228.0,900129414.0,-9717279710.0,104870.0,0.5446061743243641,-0.9828773816948624,0.3869676854856076,-0.8711830230792108,-3403.781425357526,-15364.334064431208,9698.92,1816,多 :0.99,空:-0.78,-733,19.0,198.0,13.5,194.0,-96,173.83,30.236,出貨日,"['汽車工業(2.0)', '金融保險(1.89)', '化學工業(1.07)', '其他(1.07)']","['線上遊戲業(1.56)', '光電業類(1.47)', '生技醫療類(1.23)', '文化創意業(1.22)']","['半導體業(-1.99)', '造紙工業(-1.94)', '光電業(-1.49)', '食品工業(-1.26)', '電機機械(-1.05)']",['半導體類(-1.05)'],10000.0, 11000   6978(   525),9000.0,  8800   9974(  -188),10800.0,9800.0,11,39,555.9284932262167,1089.0889163237832,123.68215195297974,269.99539504702017,23.5,9583
2020-03-26,9638.0,46315.25,-18165.71624311828,10051.942220385305,9767.180594174157,10282.706665288979,9598.871126334445,61447.0,748722.0,111668.0,5229907.0,46274.0,677272.0,104039.0,3023193.0,2827.0,-28758.4920490922,10419.796183333536,10050.310639903555,10565.080795614216,9817.229873528631,61302.0,684157.0,173108.0,6339849.0,86739.0,695582.0,207551.0,8787987.0,-31994.5,-42.94972856729797,8917.842799770511,0.0,9583.544705136335,0.0,0.0,0.0,400.0,5700.0,0.0,0.0,83.0,692.0,-2055.0,-548.0,18235.0,20661.0,44580.0,90011.0,15137.0,14247.0,61174.0,74351.0,93511.0,263889.0,103450.0,257835.0,-298062590.0,-1016781351.0,507368461.0,8601403243.0,243230.0,0.5383905571739331,-0.981782234838987,0.4090828722811728,-0.8768803078031728,-2616.7627359854096,-15172.989734844175,9736.36,1542,多 :2.31,空:-0.82,-906,8.5,349.5,14.0,290.5,86,182.99,30.306,,"['汽車工業(5.76)', '生技醫療業(3.23)', '其他(2.3)', '電子通路業(2.14)', '光電業(2.1)', '電腦及週邊設備業(2.09)', '電機機械(1.92)', '電子零組件業(1.78)', '化學生技醫療(1.74)', '造紙工業(1.62)', '貿易百貨(1.45)', '油電燃氣業(1.43)', '半導體業(1.3)', '觀光事業(1.24)']","['線上遊戲業(3.32)', '通信網路業(3.15)', '電腦及週邊類(3.03)', '文化創意業(2.45)', '半導體類(2.02)', '電子工業(2.02)', '電子零組件類(1.94)', '紡織纖維(1.83)', '觀光事業(1.69)', '生技醫療類(1.65)', '其他電子類(1.41)', '建材營造(1.37)', '航運業(1.31)']",['橡膠工業(-1.12)'],['電子通路類(-1.02)'],10000.0, 11000   6453(  1993),9000.0,  8800  10162(   390),9600.0,8600.0,14,40,788.7708228580659,585.0463210219341,203.39311374749118,128.43969872250878,-1.8,9638
2020-03-25,9583.0,48944.75,-20522.130138453285,10024.740376643957,9672.896006820853,10223.423605353966,9541.909005968246,56254.0,658251.0,119655.0,5808904.0,34516.0,540483.0,94086.0,2757102.0,1143.25,-24034.19475860849,10463.946118529004,10018.482405548652,10300.0,9826.302595284902,47495.0,547281.0,140349.0,5641860.0,79884.0,602728.0,193156.0,8927228.0,-31905.5,-42.392916311582304,9044.7504302926,0.0,9536.463501063075,0.0,0.0,0.0,400.0,5940.0,0.0,0.0,83.0,786.0,-5191.0,-3315.0,5701.0,9557.0,41660.0,86115.0,6124.0,6183.0,51553.0,71725.0,80032.0,248530.0,88472.0,237926.0,-1710783257.0,-429519948.0,1337776980.0,-2313263280.0,502070.0,0.5027516308173641,-0.9036,0.40397874462260464,-0.8791113902029739,-1442.379538177552,-14718.730716587848,9644.75,1845,多 :0.94,空:-0.91,-1202,5.0,484.5,9.5,406.0,-22,198.07,30.325,,"['汽車工業(8.28)', '塑膠工業(6.17)', '光電業(5.86)', '紡織纖維(5.66)', '其他(5.64)', '電機機械(5.48)', '電子零組件業(5.31)', '建材營造(4.71)', '玻璃陶瓷(4.4)', '觀光事業(4.37)', '航運業(4.31)', '電子通路業(3.98)', '半導體業(3.76)', '金融保險(3.73)', '電器電纜(3.72)', '電腦及週邊設備業(3.54)', '其他電子業(3.36)', '生技醫療業(3.15)', '資訊服務業(3.05)', '化學生技醫療(3.0)', '化學工業(2.91)', '橡膠工業(2.58)', '鋼鐵工業(2.41)', '通信網路業(2.35)', '造紙工業(2.14)', '貿易百貨(1.94)', '水泥工業(1.5)', '油電燃氣業(1.42)']","['半導體類(5.21)', '電子工業(4.40)', '電子零組件類(4.28)', '電腦及週邊類(4.25)', '其他電子類(4.03)', '生技醫療類(3.78)', '化學工業(3.58)', '光電業類(3.51)', '電機機械(3.43)', '其他(3.31)', '資訊服務類(3.24)', '紡織纖維(3.15)', '觀光事業(3.11)', '建材營造(2.82)', '電子通路類(2.23)', '文化創意業(2.00)', '線上遊戲業(1.70)', '鋼鐵工業(1.60)', '航運業(1.23)', '通信網路業(1.21)']",[],[],10000.0, 11700   6223(   -70),9000.0,  8800   9772(   264),10000.0,9000.0,11,43,1185.5473265611631,468.0104448388365,238.65257264651194,129.58496854348803,0.9,9583
2020-03-24,9193.0,53642.5,-25041.25018352999,9891.406025221466,9479.085027845302,10125.246544900028,9108.446490423572,66429.0,509921.0,140482.0,7841153.0,34556.0,427478.0,84905.0,3413114.0,-5599.5,-24921.54721920003,10086.627267911535,9877.676493874302,10200.0,9304.066460013551,61501.0,618954.0,146718.0,6237373.0,111441.0,611834.0,226530.0,10865532.0,-33588.5,0.0,8441.454545454546,0.0,9439.944903581269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,732.0,-13163.0,-13065.0,34431.0,60918.0,34461.0,75034.0,44375.0,44625.0,50724.0,69512.0,96148.0,253734.0,116261.0,260364.0,-1003449820.0,-1136160806.0,29031248.0,5258141378.0,-180530.0,0.635,-1.0,0.2907353275013659,-0.8765171310203442,-9763.57875,-13937.389071988986,9285.62,1548,空:-0.34,空:-1.07,-1382,4.0,565.0,8.0,463.5,52,164.88,30.316,,"['油電燃氣業(7.39)', '汽車工業(6.53)', '光電業(5.65)', '塑膠工業(5.56)', '電子零組件業(5.33)', '電腦及週邊設備業(5.27)', '食品工業(5.17)', '半導體業(5.16)', '觀光事業(5.08)', '紡織纖維(4.56)', '其他(4.51)', '水泥工業(4.34)', '電子通路業(4.32)', '電機機械(3.89)', '建材營造(3.67)', '金融保險(3.5)', '其他電子業(3.46)', '航運業(3.24)', '資訊服務業(3.23)', '生技醫療業(3.12)', '化學生技醫療(2.86)', '化學工業(2.6)', '通信網路業(1.94)', '橡膠工業(1.87)', '電器電纜(1.87)', '玻璃陶瓷(1.85)', '貿易百貨(1.84)', '鋼鐵工業(1.49)', '造紙工業(1.44)']","['線上遊戲業(7.59)', '文化創意業(6.91)', '半導體類(5.75)', '其他電子類(5.29)', '電腦及週邊類(5.05)', '光電業類(4.95)', '紡織纖維(4.82)', '電子零組件類(4.71)', '通信網路業(4.55)', '資訊服務類(4.26)', '化學工業(3.90)', '觀光事業(3.79)', '生技醫療類(3.63)', '電機機械(3.57)', '建材營造(2.85)', '電子通路類(2.84)', '其他(2.48)']",[],['電子工業(-3.05)'],10000.0, 11700   6293(    31),8800.0,  8400   8471(  2061),9700.0,8400.0,7,105,978.9058924392816,366.6399249007186,215.1848054707965,63.52306546920347,-3.4,9193
2020-03-23,8688.0,57551.75,-28617.684602052108,9826.436524622964,9444.655958577072,10003.792872160666,8869.799309169959,65567.0,340622.0,139947.0,10686565.0,31894.0,247970.0,77527.0,4782613.0,-5887.75,-26915.232472553336,10160.60036716442,9836.319181624012,10200.0,9084.639641960504,59443.0,317204.0,135558.0,8775040.0,106748.0,373166.0,193737.0,14864862.0,-36895.5,0.0,8815.656565656565,0.0,9313.383838383836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2473.0,-13391.0,-12650.0,39360.0,29815.0,32728.0,66722.0,44660.0,28162.0,46394.0,67868.0,96112.0,226716.0,110342.0,244436.0,254577171.0,-5293206788.0,-102120834.0,-15841802996.0,126140.0,0.31181308898170057,-0.9996,0.1918405809740765,-0.9112370244132104,-4382.5277044200675,-13630.249552194664,8890.03,1540,空:-1.79,空:-1.31,-1464,3.0,779.0,5.0,615.0,-158,139.89,30.405,,['造紙工業(2.75)'],[],"['紡織纖維(-4.82)', '半導體業(-4.74)', '其他電子業(-4.43)', '貿易百貨(-4.23)', '其他(-4.02)', '電機機械(-3.94)', '金融保險(-3.9)', '光電業(-3.83)', '汽車工業(-3.74)', '鋼鐵工業(-3.49)', '塑膠工業(-3.45)', '電腦及週邊設備業(-3.43)', '電子零組件業(-3.42)', '電子通路業(-3.11)', '食品工業(-3.04)', '電器電纜(-2.94)', '橡膠工業(-2.81)', '化學工業(-2.57)', '水泥工業(-2.48)', '玻璃陶瓷(-2.22)', '通信網路業(-2.22)', '化學生技醫療(-2.14)', '生技醫療業(-1.69)', '資訊服務業(-1.52)']","['電子通路類(-3.76)', '航運業(-3.66)', '生技醫療類(-3.60)', '半導體類(-3.50)', '電子零組件類(-3.46)', '光電業類(-3.30)', '其他電子類(-3.28)', '其他(-2.63)', '文化創意業(-2.60)', '線上遊戲業(-2.50)', '電腦及週邊類(-2.37)', '化學工業(-2.34)', '電機機械(-1.98)', '建材營造(-1.68)', '資訊服務類(-1.38)']",11700.0, 10000   5960(   174),8800.0,  9000   7423(  -155),9600.0,7300.0,5,437,510.1860061528222,801.2689070071779,98.74588741844336,128.84014067155658,35.4,8688
2020-03-20,9013.0,52715.5,-25474.68535167124,10040.354713313896,9570.35451041847,10200.0,9117.055107112114,63128.0,533696.0,136515.0,8882475.0,26770.0,305385.0,69972.0,3863199.0,-6384.25,-23792.52685506245,10252.082607429442,9912.492340746909,10200.0,9364.125772628553,53190.0,459411.0,133617.0,7061336.0,90227.0,539116.0,192289.0,12226370.0,-32215.5,0.0,8686.22159090909,0.0,9369.612794612794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1657.0,-12292.0,-11426.0,36565.0,25013.0,31502.0,63008.0,29340.0,25453.0,44141.0,66672.0,93144.0,225109.0,94466.0,242529.0,-2664793141.0,-28721128.0,663242104.0,-21906643344.0,856290.0,0.4146337339303567,-0.9859,0.27629214294766186,-0.8778560048346336,-2374.808554709127,-11652.049016370835,9234.09,2370,空:-1.90,空:-1.15,-1438,3.0,832.5,5.0,648.5,-219,153.07,30.302,多頭k,"['水泥工業(9.18)', '光電業(8.46)', '半導體業(8.37)', '玻璃陶瓷(7.07)', '電子零組件業(6.65)', '其他電子業(6.58)', '金融保險(6.5)', '資訊服務業(6.27)', '汽車工業(6.05)', '塑膠工業(6.05)', '油電燃氣業(6.01)', '電腦及週邊設備業(6.0)', '電機機械(5.78)', '鋼鐵工業(5.53)', '電器電纜(5.46)', '觀光事業(5.42)', '造紙工業(5.35)', '建材營造(5.03)', '其他(4.78)', '生技醫療業(4.53)', '電子通路業(4.48)', '化學生技醫療(4.32)', '化學工業(4.16)', '航運業(3.82)', '紡織纖維(3.66)', '食品工業(3.58)', '橡膠工業(3.34)', '通信網路業(1.28)']","['通信網路業(7.48)', '半導體類(7.30)', '電子工業(6.94)', '電子通路類(6.82)', '化學工業(6.80)', '電子零組件類(6.69)', '其他電子類(6.54)', '生技醫療類(6.28)', '光電業類(6.26)', '線上遊戲業(6.24)', '電腦及週邊類(6.08)', '資訊服務類(5.75)', '電機機械(5.46)', '文化創意業(5.29)', '其他(4.96)', '觀光事業(4.63)', '建材營造(4.35)', '紡織纖維(3.47)', '鋼鐵工業(1.78)', '航運業(1.70)']",[],[],11700.0, 10000   5786(  1273),8800.0,  9000   7578(   444),10000.0,8400.0,5,115,1678.7061156362686,432.507320583732,270.98627014116545,84.07684693883455,2.2,9013
2020-03-19,8353.0,52635.5,-26963.02688685957,10053.12301675938,9509.56389275766,10200.0,8979.709261838441,46619.0,256276.0,125135.0,12355620.0,22976.0,139105.0,62678.0,5477464.0,-5453.25,-24319.90183011607,10322.053205141758,9788.178889184477,10200.0,9170.167708610446,41736.0,171243.0,112544.0,10264818.0,78939.0,291179.0,173421.0,17340781.0,-38739.5,0.0,8911.188811188811,0.0,9296.103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3794.0,-22058.0,-21976.0,22948.0,7300.0,25271.0,52786.0,23065.0,7666.0,39723.0,56582.0,74510.0,207297.0,86408.0,216712.0,-1748178148.0,-40362454.0,-700346845.0,-21221116010.0,-1024770.0,0.234206579264892,-0.9902,0.18006857107617066,-0.931428980700843,-463.47185475731453,-11153.974328902195,8681.34,2711,空:-3.56,空:-1.40,-1383,2.5,919.5,6.0,731.5,-212,138.09,30.506,出貨日,[],[],"['光電業(-9.65)', '汽車工業(-9.37)', '生技醫療業(-8.86)', '其他(-8.41)', '橡膠工業(-8.02)', '玻璃陶瓷(-7.94)', '觀光事業(-7.89)', '化學生技醫療(-7.88)', '建材營造(-7.84)', '資訊服務業(-7.67)', '電子通路業(-7.35)', '造紙工業(-7.28)', '電子零組件業(-7.27)', '電機機械(-7.24)', '化學工業(-6.99)', '紡織纖維(-6.83)', '金融保險(-6.81)', '電器電纜(-6.62)', '塑膠工業(-6.33)', '航運業(-6.2)', '其他電子業(-6.13)', '水泥工業(-5.98)', '電腦及週邊設備業(-5.68)', '半導體業(-5.4)', '鋼鐵工業(-5.3)', '通信網路業(-2.2)', '油電燃氣業(-1.67)']","['線上遊戲業(-9.07)', '電子零組件類(-8.81)', '電機機械(-8.73)', '化學工業(-8.45)', '半導體類(-8.22)', '文化創意業(-8.18)', '電子工業(-8.07)', '光電業類(-8.03)', '電腦及週邊類(-8.01)', '紡織纖維(-7.93)', '生技醫療類(-7.85)', '電子通路類(-7.65)', '其他電子類(-7.64)', '資訊服務類(-7.41)', '建材營造(-6.84)', '其他(-6.68)', '觀光事業(-6.67)', '通信網路業(-6.39)', '鋼鐵工業(-4.04)', '航運業(-2.70)']",11700.0, 10000   4513(  1474),8800.0,  9000   7134(  -296),10000.0,7800.0,4,1576,506.67965736402533,1853.3016419359747,84.13542625095705,370.683427069043,60.9,8353
2020-03-18,9263.0,43426.0,-25007.030066124502,10192.714594316289,9858.08700393348,10200.0,9416.703241439218,35024.0,238696.0,118360.0,9476872.0,19020.0,124882.0,59562.0,4000908.0,-2534.0,-21796.709165693195,10391.305702527923,10068.227943224396,10200.0,9559.236808500576,34146.0,129207.0,105860.0,7218585.0,63431.0,262793.0,170100.0,12938705.0,-34037.25,0.0,8936.162687886826,10700.0,9472.509578544059,9816.666666666666,0.0,0.0,0.0,0.0,55.0,77.0,87.0,2386.0,-18032.0,-18593.0,7414.0,3425.0,23049.0,51712.0,8157.0,2205.0,34440.0,51666.0,61204.0,206028.0,73139.0,204884.0,-2660149103.0,-962717832.0,468579711.0,-28711172294.0,-3545920.0,0.3016493892386835,-0.9708,0.2254800788454055,-0.9137833952912021,-272.14035704610006,-10514.11914999772,9218.67,2123,空:-3.31,空:-1.10,-1189,4.5,920.0,8.5,722.0,-287,206.72,30.276,,['電器電纜(2.93)'],['航運業(1.07)'],"['塑膠工業(-6.06)', '觀光事業(-4.91)', '汽車工業(-4.74)', '玻璃陶瓷(-4.1)', '光電業(-3.43)', '水泥工業(-3.29)', '半導體業(-3.07)', '紡織纖維(-3.06)', '造紙工業(-2.91)', '航運業(-2.81)', '食品工業(-2.75)', '生技醫療業(-2.55)', '資訊服務業(-2.29)', '其他(-1.91)', '化學生技醫療(-1.81)', '金融保險(-1.7)', '油電燃氣業(-1.58)', '建材營造(-1.51)', '電機機械(-1.5)', '電腦及週邊設備業(-1.22)', '電子通路業(-1.19)', '鋼鐵工業(-1.14)', '電子零組件業(-1.11)', '化學工業(-1.08)']","['線上遊戲業(-4.82)', '文化創意業(-3.99)', '紡織纖維(-3.02)', '觀光事業(-2.42)', '生技醫療類(-2.40)', '電子零組件類(-2.05)', '電子通路類(-1.74)', '半導體類(-1.69)', '電機機械(-1.61)', '電子工業(-1.54)', '電腦及週邊類(-1.46)', '通信網路業(-1.26)', '資訊服務類(-1.20)', '化學工業(-1.02)']",11700.0, 11000   3867(-11179),8800.0,  9000   7430( -6471),9000.0,8000.0,7,1216,446.3348034283956,1447.2727265716046,98.72096023217865,263.3178150578213,53.4,9263
